Fecha,%Cal,%Yes,M325,Blaine,SO3,SiO2,Al2O3,Fe2O3,MgO,CaO,K2O,Na2O,CO2,LOI,Alita,Arcanite,Aphthitalite,Belita,Calcite,Cal libre,C3S_M1,C3S_M3,C3A_Cubic,C3A_Ortho,C3A_total,Ferrita,Gypsum,Hemidrato,Periclasa,Quartz,Thaumasite,Fluid,FV_Fin,FV_In,1d,3d,7d,28d,M100,M200,Humedad_Residual,Insoluble
2023-10-20 12:00 AM,4.3,4.47,4.15,3140,2.88,18.87,5.64,3.32,2.93,61.89,0.78,0.27,1.76,2.84,60.2,1,1.4,9.6,3,0.4,21.4,38.8,7.4,0.1,7.5,9.6,3.1,0.5,1.9,0.2,0.3,114,246,124,174,298,371,448,0.19,0.85,0.8,0.76
2023-10-21 12:00 AM,4.3,4.7,4.36,3170,2.81,19.04,5.74,3.3,2.96,61.84,0.78,0.28,1.78,2.66,59.1,1.1,1.5,9,3,0.51,23.4,35.7,8.1,0.1,8.3,9.2,3,0.7,2,0.2,0.3,115,245,116,169,302,383,449,0.17,0.82,0.71,0.87
2023-10-22 12:00 AM,4.3,4.45,4.94,3150,2.75,19.14,5.69,3.33,2.91,62.01,0.79,0.28,1.84,2.8,60.3,1,1.4,9.6,2.7,0.44,19.5,40.8,7.6,0,7.6,9.2,3.1,0.5,2,0.2,0.5,116,234,113,165,298,367,434,0.95,2.13,0.77,0.96
2023-10-23 12:00 AM,4.05,4.41,4.78,3180,2.75,18.91,5.71,3.22,3,61.88,0.81,0.27,1.79,2.75,60.5,1.1,1.5,8.3,3,0.6,21.3,39.3,8.6,0.1,8.7,8.4,3,0.6,2.1,0.2,0.4,118,230,116,163,297,365,451,0.94,2.32,0.72,0.85
2023-10-24 12:00 AM,4.3,4.55,4.59,3190,2.89,18.82,5.6,3.27,2.88,61.5,0.81,0.27,1.8,2.91,59.4,1.2,1.5,10.3,3,0.33,18,41.4,7.8,0,7.8,8.9,3.4,0.3,1.9,0.2,0.4,114,246,122,154,288,362,437,1.03,2.26,0.79,0.73
2023-10-25 12:00 AM,4.3,4.49,4.63,3210,2.85,18.91,5.68,3.29,2.95,61.75,0.79,0.28,1.88,2.77,60.3,1.2,1.6,9.2,2.9,0.38,20.7,39.6,7.8,0,7.8,8.8,3.1,0.3,1.7,0.2,1.2,114,233,114,156,296,385,455,1.18,2.37,0.77,0.86
2023-10-26 12:00 AM,4.3,4.47,4.94,3190,2.77,19.08,5.68,3.32,2.96,61.86,0.78,0.27,1.81,2.62,60,1.2,1.3,10.6,2.4,0.32,20.6,39.3,7.3,0.1,7.3,9.4,2.7,0.8,1.9,0.3,0.2,114,241,129,156,295,384,455,1.31,2.56,0.69,0.82
2023-10-27 12:00 AM,4.3,4.48,4.78,3160,2.88,19.1,5.7,3.31,2.99,61.94,0.79,0.28,1.72,2.8,60.9,1.3,1.5,8.5,3,0.39,17,43.9,6.5,0.4,6.9,9.9,3.2,0.7,1.9,0.2,0.4,114,247,125,163,296,367,428,1.27,2.64,0.77,0.88
2023-10-28 12:00 AM,4.3,4.62,4.36,3170,2.88,18.97,5.85,3.12,3.11,61.88,0.82,0.28,1.8,2.71,60,1.2,1.5,8.4,2.7,0.58,22,38,9.6,0,9.6,7.9,2.9,0.8,2.2,0.2,0.4,117,237,115,164,311,403,456,1.09,2.27,0.72,0.86
2023-10-29 12:00 AM,4.3,4.57,4.41,3160,2.92,18.93,5.74,3.24,2.99,61.69,0.81,0.28,1.8,2.85,59.1,1.2,1.3,8.7,3,0.56,21.6,37.5,8.2,0.3,8.4,8.5,3.3,0.7,2,0.2,1.3,114,229,120,170,314,385,457,0.34,1.02,0.8,0.96
2023-10-30 12:00 AM,4.3,4.56,4.87,3160,2.88,18.91,5.76,3.24,3,61.66,0.81,0.27,1.8,2.82,58.2,1.3,1.4,9.4,3,0.62,21.7,36.5,8.2,0,8.2,9,3.1,0.7,1.9,0.1,1,114,238,124,162,305,372,432,0.35,1.02,0.83,1.11
2023-10-31 12:00 AM,4.3,3.7,4.76,3140,2.84,18.96,5.8,3.17,2.99,61.73,0.83,0.29,2.81,2.71,58.9,1.4,1.3,10.5,2.5,0.46,22.2,36.7,8.8,0.1,9,7.5,2.9,0.5,2.2,0.2,1.2,114,239,113,170,309,375,441,0.16,0.74,0.73,1.01
2023-11-1 12:00 AM,4.3,4.22,4.35,3150,3.35,18.81,5.84,3.21,3.05,61.66,0.83,0.32,1.73,2.64,57.7,1.2,1.4,10.1,2.8,0.52,22.1,35.6,9.6,0,9.6,7.9,3.2,0.7,2.1,0.2,0.8,114,236,119,172,309,383,451,0.09,0.46,0.69,0.88
2023-11-2 12:00 AM,4.39,4.31,4.52,3190,2.96,19.08,5.85,3.29,3.02,61.94,0.79,0.32,1.75,2.48,58,1.3,1.3,9.2,3.5,0.46,21.4,36.6,8.8,0.2,9,8.4,2.6,1.1,2,0.3,1.2,117,251,129,168,306,375,446,0.42,0.96,0.55,0.97
2023-11-3 12:00 AM,4.5,4.36,3.77,3180,2.69,19.17,5.87,3.26,3,61.61,0.76,0.31,1.76,2.42,59.3,0.9,1.4,9,3,0.34,21.2,38.1,8.8,0.2,9,8.8,2.1,1.4,2,0.3,1.4,117,243,138,157,303,400,448,0.18,0.82,0.56,0.96
2023-11-4 12:00 AM,4.5,4.28,4.74,3140,2.87,18.98,5.84,3.31,2.89,61.27,0.76,0.32,1.67,2.62,58.2,1.1,1.4,9.2,2.9,0.33,22.5,35.7,8.1,0.4,8.5,9,2.6,1.3,2,0.3,1.4,117,240,127,151,299,375,452,0.37,0.89,0.65,1.15
2023-11-5 12:00 AM,4.5,4.23,3.96,3110,2.77,18.91,5.7,3.59,2.8,61.56,0.74,0.32,1.67,2.4,61.7,1.1,1.3,6.7,2.6,0.39,24.3,37.4,7.1,0.2,7.3,10,2.2,1.7,1.9,0.3,1.2,117,241,127,154,298,376,487,0.29,0.77,0.55,1.17
2023-11-6 12:00 AM,4.5,4.43,3.62,3200,2.77,19.13,5.62,4.15,2.69,61.88,0.7,0.33,1.7,2.37,60.4,1,1.3,8.4,2.5,0.55,20.3,40,4.5,0.2,4.7,12.9,1.3,2.2,1.7,0.2,1.3,117,248,131,166,294,367,465,0.21,0.74,0.49,1.14
2023-11-7 12:00 AM,4.5,4.36,4.18,3190,2.66,19.18,5.65,3.84,2.76,62.01,0.73,0.32,1.7,2.44,60.9,1,1.4,7.7,2.8,0.25,19.8,41.2,5.6,0.4,6,11.5,2,1.7,1.6,0.2,1.1,115,243,130,169,303,387,469,0.13,0.73,0.54,1.04
2023-11-8 12:00 AM,4.49,4.45,4.23,3160,2.93,19.06,5.63,3.69,2.77,61.54,0.75,0.32,1.71,2.55,59.9,1.1,1.5,9.6,2.9,0.25,18.9,41,6.1,0,6.1,11.3,2.1,1.8,1.6,0.3,0.4,117,248,133,168,299,372,469,0.14,0.88,0.57,0.95
2023-11-9 12:00 AM,4.5,4.34,3.57,3180,2.86,19.17,5.67,3.66,2.82,62.24,0.74,0.31,1.77,2.59,60.2,0.9,1.3,8.8,2.9,0.24,20.2,40,6,0.2,6.2,10.8,2.1,1.4,1.8,0.1,1.8,117,248,138,163,295,373,468,0.12,0.63,0.53,1.05
2023-11-10 12:00 AM,4.49,4.38,4.21,3100,2.77,19.11,5.62,3.64,2.79,62.18,0.73,0.31,1.86,2.64,61.6,0.9,1.6,7.7,3.5,0.37,20.5,41.1,5.6,0.3,5.9,11.3,2.1,1.3,1.7,0.3,0.3,114,238,123,173,291,373,445,0.14,0.74,0.64,1.1
2023-11-11 12:00 AM,4.5,4.39,3.92,3180,2.76,19.24,5.67,3.55,2.83,62.36,0.75,0.31,1.83,2.62,61.4,0.8,1.5,6.9,3.1,0.24,21.6,39.8,6.5,0.4,6.9,10.8,2.4,1.4,1.8,0.2,1,117,243,131,152,278,369,445,0.11,0.66,0.59,0.78
2023-11-12 12:00 AM,4.5,4.39,4.03,3130,2.77,19.12,5.69,3.44,2.92,61.93,0.75,0.28,1.83,2.72,60.7,0.8,1.3,8.5,2.9,0.28,20.5,40.2,6.7,0,6.7,10.5,2.4,1.3,1.9,0.2,0.7,116,276,141,167,305,396,477,0.77,1.86,0.69,0.84
2023-11-13 12:00 AM,4.5,4.8,3.72,3110,2.78,17.96,5.58,3.27,2.95,59.67,0.77,0.27,1.83,2.68,60.2,1,1.4,8.1,2.9,0.34,19.5,40.8,6.3,0.3,6.7,10.7,2.9,0.8,1.9,0.2,1.5,111,233,129,167,300,380,449,0.55,1.38,0.68,0.71
2023-11-14 12:00 AM,4.5,4.52,4.51,3160,2.9,19.09,5.78,3.25,3.07,62.18,0.81,0.29,1.81,2.46,59.8,1.1,1.2,8.3,3.3,0.41,20,39.8,8.3,0.1,8.4,8.7,2.2,1.8,1.7,0.2,1.6,115,237,126,169,304,384,443,0.82,1.94,0.53,0.89
2023-11-15 12:00 AM,4.5,4.42,4.61,3220,2.82,19.03,5.81,3.21,3.09,62,0.8,0.29,1.74,2.57,60.1,1,1.3,8.2,2.8,0.33,20.9,39.2,8.2,0.1,8.4,8.9,1.8,1.8,2,0.2,1.5,115,243,122,173,308,400,466,0.15,0.78,0.53,0.74
2023-11-16 12:00 AM,4.49,4.41,4.68,3160,2.78,19.1,5.85,3.24,3.08,61.94,0.79,0.3,1.88,2.34,62.4,0.9,1.3,6.2,2.8,0.46,21.1,41.3,8.6,0.3,8.9,8.6,1.4,2,2,0.3,1.5,117,248,135,170,305,387,445,0.22,1.01,0.45,0.8
2023-11-17 12:00 AM,4.5,4.46,4.63,3190,2.78,19.14,5.81,3.33,3.01,62.49,0.76,0.3,1.71,2.38,61.5,1,1.4,7.7,2.6,0.47,24.1,37.4,8.1,0.4,8.4,8.8,1.4,2.2,1.9,0.2,0.6,121,234,123,171,294,379,488,0.79,1.96,0.49,0.86
2023-11-18 12:00 AM,4.5,4.61,4.79,3140,2.8,19.22,5.84,3.26,3.04,62.11,0.77,0.3,1.73,2.39,61.4,1,1.2,7,2.6,0.52,21.4,40.1,8.4,0.4,8.8,8.7,1.7,1.9,2,0.1,1.5,116,247,138,167,300,378,459,0.78,1.96,0.54,0.83
2023-11-19 12:00 AM,4.5,4.43,4.58,3170,2.76,19.11,5.86,3.2,3.04,61.65,0.78,0.28,1.73,2.44,61.7,1.1,1.2,7.9,2.8,0.41,19.9,41.8,8.6,0.4,9,8,1.4,2.4,1.9,0.2,0.9,117,254,133,173,307,371,486,0.42,0.95,0.53,1.04
2023-11-20 12:00 AM,4.5,4.35,4.31,3150,2.7,19.17,5.77,3.31,3.03,62.06,0.77,0.26,1.74,2.39,61.9,1,1.3,6.4,2.9,0.39,19.5,42.3,7.7,0.4,8,9.6,1.8,1.7,2.2,0.2,1.3,118,251,133,168,307,379,455,0.45,1.02,0.53,1.06
2023-11-21 12:00 AM,4.5,4.37,4.18,3140,2.83,19.15,5.72,3.33,3.05,61.84,0.78,0.27,1.67,2.49,63.2,1.1,1.2,6,2.8,0.63,20.9,42.3,6.7,0.3,7,10.1,1.4,2.4,1.8,0.3,0.6,118,256,144,174,312,391,475,0.42,1.1,0.55,1.02
2023-11-22 12:00 AM,4.5,4.73,4.84,3140,2.68,19.09,5.75,3.33,3.02,62.04,0.78,0.25,1.74,2.33,61.9,1.1,1.1,7,2.6,0.62,21.5,40.4,6.9,0.5,7.4,10.3,1.5,2.2,1.9,0.3,0.3,118,235,119,177,307,409,474,0.39,0.95,0.45,0.96
2023-11-23 12:00 AM,4.5,4.56,4.24,3200,2.57,19.2,5.73,3.39,2.93,62.18,0.76,0.25,1.71,2.39,61.7,1.1,1.1,7.3,2.5,0.59,19.5,42.2,7.2,0.1,7.4,9.9,1.5,2.1,2,0.2,1.4,119,259,126,173,294,389,469,0.42,0.96,0.52,1.08
2023-11-24 12:00 AM,4.5,4.64,4.35,3190,2.89,19.66,5.84,3.34,2.96,61.23,0.76,0.27,1.69,2.31,61.6,0.9,1.2,6.2,3.1,0.33,23.4,38.2,7.2,0.4,7.6,9.8,1.9,2.4,1.9,0.5,0.8,117,251,144,172,297,395,476,0.39,0.97,0.56,1.19
2023-11-25 12:00 AM,4.5,4.74,4.47,3130,2.71,19.21,5.66,3.44,2.84,61.82,0.74,0.27,1.57,2.27,62.4,1.1,1.1,7.2,2.5,0.21,19.2,43.2,6.1,0.2,6.3,10.3,1.6,2.2,1.9,0.2,1.4,119,249,135,168,305,398,467,0.37,0.98,0.52,1.12
2023-11-26 12:00 AM,4.5,4.54,4.19,3167,2.81,19.27,5.66,3.55,2.74,61.56,0.76,0.29,1.57,2.36,59.88,0.9,1.3,8.62,2.72,0.2,17.7,27.4,6.12,0.08,6.18,11.05,1.8,1.6,1.4,1.4,4.8,118,254,142,163,318,400,463,0.32,0.89,0.57,1.15
2023-11-27 12:00 AM,4.5,4.64,5.06,3100,2.87,19.43,5.69,3.58,2.78,61.67,0.77,0.29,1.61,2.45,59.9,1,1.3,9.2,2.7,0.22,19.9,39.9,6.1,0,6.1,10.5,2.3,1.5,1.7,0.2,1.6,118,253,142,164,296,375,503,0.19,1.08,0.61,1.21
2023-11-28 12:00 AM,4.49,4.41,3.84,3110,2.78,19.27,5.66,3.55,2.75,61.65,0.78,0.3,1.66,2.36,59.6,1,1.4,9.7,3,0.2,22.6,36.9,6.2,0,6.2,11,1.7,2,1.7,0.2,0.5,115,252,134,163,295,401,466,0.21,0.8,0.52,0.96
2023-11-29 12:00 AM,4.5,4.51,4.76,3180,2.81,19.18,5.66,3.46,2.84,62.1,0.79,0.29,1.66,2.52,61.4,0.9,1.5,8.4,3.1,0.3,21.7,39.7,6.5,0.1,6.5,10.2,1.7,2.1,1.9,0.2,0.5,118,245,124,171,303,382,466,0.45,1.14,0.5,1.04
2023-11-30 12:00 AM,4.5,4.43,4.33,3190,2.87,19.21,5.66,3.45,2.83,61.79,0.8,0.3,1.85,2.34,60.6,0.9,1.4,8.4,3.3,0.29,24.6,36,6.5,0.1,6.5,10,1.6,2.1,1.6,0.3,1.5,114,260,141,163,297,385,455,0.16,0.84,0.52,0.96
2023-12-1 12:00 AM,4.5,4.42,4.13,3200,2.81,19.29,5.68,3.58,2.88,61.66,0.79,0.29,1.67,2.31,60.4,0.9,1.5,9.1,3.1,0.27,23.2,37.2,6.4,0.1,6.5,10.9,1.6,2.2,1.7,0.2,0.5,115,258,132,172,291,377,462,0.19,0.81,0.51,1.11
2023-12-2 12:00 AM,4.5,4.45,4.61,3110,2.72,19.17,5.6,3.51,2.86,61.58,0.77,0.29,1.62,2.42,60.2,1.2,1.6,8.8,3,0.21,21.6,38.5,6.2,0.1,6.2,10.4,1.6,2.1,1.8,0.2,0.6,118,230,142,165,292,375,456,0.2,0.96,0.52,0.98
2023-12-3 12:00 AM,4.5,4.42,4.37,3120,2.79,19.34,5.67,3.53,2.92,61.98,0.78,0.29,1.62,2.37,59.5,1.1,1.5,9.5,2.9,0.25,21.8,37.7,6.6,0,6.6,10.7,2.3,1.6,1.9,0.3,0.6,119,227,141,163,300,392,468,0.72,1.38,0.57,0.99
2023-12-4 12:00 AM,4.5,3.97,3.22,3150,2.73,19.17,5.43,3.47,2.83,61.56,0.76,0.28,1.61,2.61,61.9,1,1.3,6.5,3.7,0.31,18.2,43.7,6.2,0,6.2,10.5,2.4,1.5,1.5,0.2,1.5,116,260,145,166,295,375,447,0.21,0.95,0.59,1.12
2023-12-5 12:00 AM,4.5,4.66,4.76,3170,2.74,19.57,5.54,3.51,2.84,62.16,0.73,0.27,1.87,2.4,60,1,1.3,9.1,3.4,0.3,23,37,5.2,0.3,5.5,10.3,1.7,1.9,1.8,0.3,1.3,115,253,138,171,298,393,460,0.56,1.43,0.51,1.19
2023-12-6 12:00 AM,4.5,4.78,5.12,3180,2.81,19.35,5.56,3.43,2.82,61.92,0.73,0.28,1.7,2.45,58.8,1,1.3,10.5,2.8,0.42,21.5,37.3,6,0.1,6.1,10.2,2.3,1.6,1.8,0.2,1.1,127,227,129,151,273,373,474,0.71,1.98,0.59,1.03
2023-12-7 12:00 AM,4.5,4.78,4.63,3210,2.72,19.57,5.51,3.4,2.83,61.99,0.69,0.27,1.69,2.52,60.6,1.3,1.3,9.5,2.7,0.41,24.8,35.8,5.7,0,5.7,9.6,2.3,1.5,1.7,0.3,0.9,115,232,128,158,289,368,461,0.67,1.96,0.58,1.02
2023-12-8 12:00 AM,4.5,5.15,4.87,3150,2.93,19.48,5.48,3.43,2.74,62.41,0.69,0.27,1.74,2.6,59.6,0.9,1.2,9.6,3.4,0.32,21.5,38.1,5.6,0.3,5.9,10.1,2.7,1.6,1.6,0.2,1.3,114,259,139,149,268,373,474,0.89,1.92,0.68,1.08
2023-12-9 12:00 AM,4.5,5.03,4.13,3190,2.86,19.64,5.35,3.6,2.64,62.28,0.69,0.25,1.74,2.54,60.9,1,1.2,9.4,3.5,0.34,21,39.8,4.4,0,4.4,11.6,2,2.2,1.4,0.3,0.2,121,250,152,153,274,356,461,0.61,1.84,0.59,1.12
2023-12-11 12:00 AM,4.5,4.68,4.61,3120,2.7,19.54,5.55,3.48,2.72,62.2,0.71,0.26,1.79,2.45,60,1.2,1.3,10.6,2.8,0.26,22.3,37.6,5.5,0,5.5,10.4,2.4,1.2,1.6,0.3,0.4,118,276,152,146,268,355,458,0.19,0.86,0.56,1.07
2023-12-12 12:00 AM,4.5,4.93,4.79,3150,2.84,19.41,5.52,3.45,2.67,61.97,0.73,0.27,1.71,2.48,61.4,0.9,1.3,9,2.9,0.19,23.1,38.3,5.7,0,5.7,10.5,2.5,1.3,1.9,0.3,0.1,113,260,145,157,279,378,459,0.1,0.87,0.68,1.13
2023-12-13 12:00 AM,4.5,4.85,4.52,3200,2.74,19.43,5.6,3.57,2.75,62,0.72,0.28,1.72,2.59,61,1.1,1.4,8.9,2.8,0.13,24.5,36.5,5.5,0.1,5.7,11.2,2.3,1.3,1.7,0.3,0.4,114,224,144,166,300,395,475,0.12,0.8,0.69,1.15
2023-12-14 12:00 AM,4.5,4.87,5.16,3170,2.8,19.21,5.54,3.5,2.7,62.03,0.73,0.27,1.85,2.5,60.8,1,1.3,9,2.8,0.09,19.7,41.2,6,0,6,10.9,2.5,1.6,1.7,0.2,0.4,112,249,151,165,291,376,472,0.17,0.95,0.61,1.09
2023-12-15 12:00 AM,4.5,4.76,4.92,3120,2.88,19.02,5.57,3.4,2.72,61.89,0.75,0.27,1.85,2.62,60.2,1.1,1.4,9.1,3.1,0.23,21.3,38.9,5.6,0.2,5.8,10.3,2.7,1.3,1.5,0.2,1.4,114,246,140,173,295,380,480,0.19,0.87,0.61,1.06
2023-12-16 12:00 AM,4.5,4.61,4.36,3170,2.8,19.06,5.74,3.25,2.93,62.17,0.77,0.28,1.85,2.5,61,0.9,1.5,7.5,2.6,0.3,21.7,39.3,8.1,0.1,8.2,8.8,2.6,1.5,1.7,0.2,1.4,110,251,127,169,302,376,453,0.2,0.85,0.55,1.18
2023-12-17 12:00 AM,4.5,4.76,5.12,3170,2.73,18.87,5.7,3.17,2.92,61.76,0.78,0.27,1.85,2.48,60.8,1.2,1.4,7.8,3.3,0.34,25.5,35.3,8.5,0.1,8.6,8.5,2.5,1.2,1.8,0.3,0.7,114,251,129,164,301,371,466,0.2,0.87,0.6,0.86
2023-12-18 12:00 AM,4.5,4.54,4.91,3190,2.81,18.92,5.7,3.29,2.89,62,0.78,0.28,1.71,2.68,58.1,1.2,1.4,8.6,2.6,0.37,23.5,34.6,7.6,0.2,7.8,8.9,2.6,1.5,2.1,0.3,1.9,118,256,130,154,304,369,462,0.2,0.9,0.68,0.87
2023-12-19 12:00 AM,4.5,4.81,5.36,3160,2.76,19.12,5.62,3.33,2.84,61.87,0.77,0.29,1.77,2.34,59.6,1.1,1.3,8.8,2.5,0.26,21.1,38.5,8.2,0.3,8.5,8.9,2,2.1,1.9,0.1,1.5,122,263,146,154,288,369,443,0.45,1.14,0.52,1.02
2023-12-20 12:00 AM,4.5,4.79,5.03,3130,2.73,19.1,5.67,3.34,2.9,61.75,0.77,0.29,1.6,2.38,60.4,1.2,1.2,8.8,2.4,0.27,20.1,40.3,7,0.2,7.2,9.1,2.1,1.5,2.3,0.2,1.8,115,250,142,165,287,371,453,0.2,0.8,0.54,1.05
2023-12-21 12:00 AM,4.5,4.85,5.02,3180,2.79,19.01,5.73,3.27,2.96,61.98,0.79,0.29,1.65,2.4,60.9,1.1,1.4,8,3.4,0.31,22.6,38.3,7.6,0.1,7.7,9,1.9,2,1.9,0.3,0.6,120,249,135,161,288,373,438,0.02,0.09,0.51,1.01
2023-12-22 12:00 AM,4.5,4.84,5.09,3210,2.93,18.89,5.76,3.27,2.97,61.72,0.81,0.3,1.68,2.46,57.6,1.1,1.4,10.6,2.8,0.27,22.4,35.2,8,0.4,8.3,8.7,2.1,1.9,2.1,0.2,1.5,116,261,128,158,297,361,458,0.15,0.74,0.59,0.91
2023-12-23 12:00 AM,4.5,4.83,5.52,3190,2.86,19.06,5.78,3.3,2.93,62.01,0.8,0.32,1.69,2.49,59.3,1.3,1.4,9.6,3,0.39,22.7,36.5,7.8,0.2,8,9.1,1.9,1.9,1.8,0.2,0.7,116,251,133,166,299,375,440,0.18,0.99,0.57,1.1
2023-12-26 12:00 AM,4.5,4.72,4.72,3110,2.89,19.05,5.83,3.18,3.03,61.95,0.83,0.33,1.74,2.49,59.8,1.1,1.4,8.8,2.7,0.3,21.3,38.5,8.6,0.3,8.9,8.4,2.2,1.7,2,0.2,0.9,113,250,132,165,292,352,425,0.84,1.82,0.58,0.87
2023-12-27 12:00 AM,4.49,4.76,4.81,3190,2.83,18.96,5.85,3.21,2.98,61.81,0.81,0.32,1.72,2.45,58.5,0.9,1.4,9.3,2.9,0.39,22.2,36.4,8.9,0.2,9.1,8.5,2.5,1.3,2,0.3,1.6,115,243,116,166,312,377,465,0.93,2.04,0.63,0.98
2023-12-28 12:00 AM,4.49,4.72,4.63,3210,2.88,19.03,5.86,3.16,2.99,62.2,0.82,0.32,1.7,2.48,58.5,1.1,1.3,9.1,3,0.39,22.8,35.7,9.7,0.2,9.8,7.5,2.1,1.7,1.9,0.2,1.7,116,253,117,168,309,378,448,0.76,2.02,0.69,1.25
2023-12-29 12:00 AM,4.5,4.6,5.33,3190,2.74,19.26,5.77,3.22,2.96,61.41,0.81,0.32,1.75,2.41,58.6,1.3,1.4,9.7,2.6,0.16,21.3,37.3,7.8,0,7.8,8.5,2,1.9,2.1,0.2,1.6,116,253,127,158,298,379,449,0.98,2.16,0.52,1.11
2023-12-30 12:00 AM,4.5,4.57,4.62,3210,2.75,19.35,5.72,3.28,2.88,61.67,0.8,0.32,1.73,2.39,60.8,1.1,1.5,9.1,2.7,0.16,21.9,38.9,8.3,0.3,8.6,8.5,1.6,1.8,1.7,0.3,0.4,115,254,134,167,303,380,446,0.66,1.89,0.51,1.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.25,4.50,4.20,3158.17,2.81,19.14,5.65,3.39,2.82,62.21,0.77,0.29,1.65,2.45,58.50,1.61,1.36,9.95,2.62,0.32,19.80,38.65,6.86,0.22,7.08,9.39,2.38,1.71,1.72,0.23,0.68,115.36,247.58,135.16,162.69,296.68,378.05,454.88,0.38,1.12,0.62,0.97
,0.41,0.29,0.55,40.86,0.07,0.23,0.14,0.17,0.12,0.35,0.03,0.02,0.18,0.18,1.98,0.42,0.13,1.58,0.31,0.12,2.06,2.13,1.28,0.20,1.31,1.08,0.58,0.59,0.20,0.10,0.68,2.99,7.76,9.36,8.05,13.10,17.06,18.84,0.30,0.54,0.10,0.15
